Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Tempo;Id;Nivel;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Vel. Virtual in Use (Estado, WIP)
562;44,145623;CWIP;WIP;0,09415439;0,02269688;0,4542274;0,1557377;0,1559548;0,4542274;0,4542703;0,4542274;0,02709511;0,059651;( 0.210f, -0.232f );( 0.269f, 1.404f, -0.279f );0,478;0,416;0,06199998;0;0,06199998;0,02566102;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,02709276;0,02709276;1,501271;0,8;0;0,05;0,035;0,45;4;20170201T124912;8;03_Sc_CWIP_Passthrough;0,04428613;False;0,4542274
563;44,230163;CWIP;WIP;0,1327606;0,02792867;0,4542274;0,1557377;0,1558962;0,4542274;0,4542587;0,4542274;0,04863866;0,10708;( 0.210f, -0.229f );( 0.268f, 1.407f, -0.276f );0,479;0,42;0,05900002;0;0,05900002;0,02530205;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,1041142;0,1041142;1,501582;0,8;0;0,05;0,035;0,45;4;20170201T124912;8;03_Sc_CWIP_Passthrough;0,04976663;False;0,4542274
564;44,267884;CWIP;WIP;0,064284;0,02010852;0,4542274;0,1557377;0,1558534;0,4542274;0,4542502;0,4542274;0,02690025;0,059222;( 0.210f, -0.227f );( 0.268f, 1.409f, -0.274f );0,479;0,423;0,05599999;0;0,05599999;0,02451931;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,02689834;0,02689834;1,504552;0,8;0;0,05;0,035;0,45;4;20170201T124912;8;03_Sc_CWIP_Passthrough;0,03918428;False;0,4542274
565;44,334671;CWIP;WIP;0,1180789;0,02480963;0,4542274;0,1557377;0,1558221;0,4542274;0,454244;0,4542274;0,04409412;0,097075;( 0.211f, -0.224f );( 0.270f, 1.413f, -0.271f );0,48;0,426;0,05399999;0;0,05399999;0,02370803;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,07271301;0,07271301;1,508702;0,8;0;0,05;0,035;0,45;4;20170201T124912;8;03_Sc_CWIP_Passthrough;0,04415419;False;0,4542274
566;44,397619;CWIP;WIP;0,0822297;0,02147841;0,4542274;0,1557377;0,1557993;0,4542274;0,4542395;0,4542274;0,04018095;0,08846;( 0.212f, -0.222f );( 0.272f, 1.415f, -0.268f );0,481;0,429;0,05200002;0;0,05200002;0,02288154;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,06665935;0,06665935;1,509368;0,8;0;0,05;0,035;0,45;4;20170201T124912;8;03_Sc_CWIP_Passthrough;0,03973308;False;0,4542274
567;44,467489;CWIP;WIP;0,08578502;0,02069497;0,4542274;0,1557377;0,1557827;0,4542274;0,4542362;0,4542274;0,04379251;0,096411;( 0.213f, -0.220f );( 0.277f, 1.419f, -0.264f );0,481;0,431;0,05000001;0;0,05000001;0,02204695;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,07314721;0,07314721;1,519149;0,8;0;0,05;0,035;0,45;4;20170201T124912;8;03_Sc_CWIP_Passthrough;0,03807909;False;0,4542274
568;44,534641;CWIP;WIP;0,07339567;0,0186075;0,4542274;0,1557377;0,1557706;0,4542274;0,4542339;0,4542274;0,04195834;0,092373;( 0.215f, -0.219f );( 0.280f, 1.421f, -0.262f );0,481;0,429;0,05200002;0;0,05200002;0,02199673;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,06851619;0,06851619;1,523761;0,8;0;0,05;0,035;0,45;4;20170201T124912;8;03_Sc_CWIP_Passthrough;0,03475522;False;0,4542274
569;44,58467;CWIP;WIP;0,1023978;0,02196951;0,4542274;0,1557377;0,1557617;0,4542274;0,4542321;0,4542274;0,03621282;0,079724;( 0.216f, -0.218f );( 0.286f, 1.425f, -0.258f );0,481;0,426;0,05500001;0;0,05500001;0,02256149;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,06323649;0,06323649;1,532929;0,8;0;0,05;0,035;0,45;4;20170201T124912;8;03_Sc_CWIP_Passthrough;0,0387031;False;0,4542274
570;44,702748;CWIP;WIP;0,06463671;0,01784255;0,4542274;0,1557377;0,1557552;0,4542274;0,4542308;0,4542274;0,05942203;0,13082;( 0.218f, -0.218f );( 0.291f, 1.429f, -0.255f );0,48;0,425;0,05499998;0;0,05499998;0,02286232;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,1866584;0,1866584;1,536716;0,8;0;0,05;0,035;0,45;4;20170201T124913;8;03_Sc_CWIP_Passthrough;0,0333606;False;0,4542274
571;44,816055;CWIP;WIP;0,1715463;0,0316229;0,4542274;0,1557377;0,1557505;0,4542274;0,4542299;0,4542274;0,06509351;0,143306;( 0.222f, -0.219f );( 0.298f, 1.435f, -0.250f );0,479;0,426;0,053;0;0,053;0,02262823;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,1804522;0,1804522;1,543216;0,8;0;0,05;0,035;0,45;4;20170201T124913;8;03_Sc_CWIP_Passthrough;0,05159434;False;0,4542274
572;44,899543;CWIP;WIP;0;0,01229395;0,4542274;0,1557377;0,1557471;0,4542274;0,4542292;0,4542274;0,04850785;0,106792;( 0.222f, -0.219f );( 0.298f, 1.435f, -0.250f );0,479;0,426;0,053;0;0,053;0,02250353;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,1032959;0,1032959;1,543216;0,8;0;0,05;0,035;0,45;4;20170201T124913;8;03_Sc_CWIP_Passthrough;0,02748286;False;0,4542274
573;44,969947;CWIP;WIP;0,1393289;0,02482956;0,4542274;0,1557377;0,1557445;0,4542274;0,4542287;0,4542274;0,04382613;0,096485;( 0.226f, -0.219f );( 0.304f, 1.441f, -0.246f );0,478;0,43;0,04799998;0;0,04799998;0,02145124;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,07278861;0,07278861;1,551598;0,8;0;0,05;0,035;0,45;4;20170201T124913;8;03_Sc_CWIP_Passthrough;0,04211108;False;0,4542274
574;45,037952;CWIP;WIP;0,06421795;0,01889418;0,4542274;0,1557377;0,1557427;0,4542274;0,4542283;0,4542274;0,04343912;0,095633;( 0.228f, -0.219f );( 0.306f, 1.444f, -0.244f );0,478;0,433;0,04499999;0;0,04499999;0,02029921;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,07136884;0,07136884;1,551896;0,8;0;0,05;0,035;0,45;4;20170201T124913;8;03_Sc_CWIP_Passthrough;0,03509336;False;0,4542274
575;45,120853;CWIP;WIP;0,06588931;0,01682722;0,4542274;0,1557377;0,1557414;0,4542274;0,4542281;0,4542274;0,05143398;0,113234;( 0.230f, -0.219f );( 0.307f, 1.447f, -0.241f );0,478;0,436;0,042;0;0,042;0,01909403;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,114694;0,114694;1,550567;0,8;0;0,05;0,035;0,45;4;20170201T124913;8;03_Sc_CWIP_Passthrough;0,03168477;False;0,4542274
576;45,151249;CWIP;WIP;0,04504919;0,01302466;0,4542274;0,1557377;0,1557404;0,4542274;0,4542279;0,4542274;0,02703652;0,059522;( 0.231f, -0.219f );( 0.307f, 1.449f, -0.240f );0,479;0,438;0,04100001;0;0,04100001;0,0182549;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,02703837;0,02703837;1,550692;0,8;0;0,05;0,035;0,45;4;20170201T124913;8;03_Sc_CWIP_Passthrough;0,02576002;False;0,4542274
577;45,221385;CWIP;WIP;0,03300506;0,009813143;0,4542274;0,1557377;0,1557397;0,4542274;0,4542277;0,4542274;0,04152546;0,09142;( 0.232f, -0.219f );( 0.307f, 1.451f, -0.238f );0,479;0,44;0,039;0;0,039;0,01741358;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,06777701;0,06777701;1,550145;0,8;0;0,05;0,035;0,45;4;20170201T124913;8;03_Sc_CWIP_Passthrough;0,02022931;False;0,4542274
578;45,288195;CWIP;WIP;0,07943983;0,01524679;0,4542274;0,1557377;0,1557391;0,4542274;0,4542276;0,4542274;0,04371348;0,096237;( 0.234f, -0.218f );( 0.307f, 1.453f, -0.236f );0,479;0,433;0,046;0;0,046;0,01834563;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,0726789;0,0726789;1,547479;0,8;0;0,05;0,035;0,45;4;20170201T124913;8;03_Sc_CWIP_Passthrough;0,02643888;False;0,4542274
579;45,372236;CWIP;WIP;0,03496511;0,01095909;0,4542274;0,1557377;0,1557388;0,4542274;0,4542276;0,4542274;0,05059139;0,111379;( 0.235f, -0.218f );( 0.307f, 1.454f, -0.235f );0,479;0,43;0,04899999;0;0,04899999;0,01943362;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,112502;0,112502;1,545082;0,8;0;0,05;0,035;0,45;4;20170201T124913;8;03_Sc_CWIP_Passthrough;0,02097739;False;0,4542274
580;45,422216;CWIP;WIP;0;0,004260538;0,4542274;0,1557377;0,1557385;0,4542274;0,4542275;0,4542274;0,03529074;0,077694;( 0.235f, -0.218f );( 0.306f, 1.455f, -0.234f );0,479;0,432;0,04699999;0;0,04699999;0,01961882;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,06158091;0,06158091;1,543484;0,8;0;0,05;0,035;0,45;4;20170201T124913;8;03_Sc_CWIP_Passthrough;0,01117407;False;0,4542274
581;45,522932;CWIP;WIP;0,04222676;0,007732985;0,4542274;0,1557377;0,1557383;0,4542274;0,4542275;0,4542274;0,05287116;0,116398;( 0.236f, -0.219f );( 0.306f, 1.455f, -0.234f );0,479;0,434;0,04500002;0;0,04500002;0,01932313;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,1113458;0,1113458;1,542826;0,8;0;0,05;0,035;0,45;4;20170201T124913;8;03_Sc_CWIP_Passthrough;0,01427804;False;0,4542274
582;45,589686;CWIP;WIP;0,03569524;0,008143041;0,4542274;0,1557377;0,1557381;0,4542274;0,4542274;0,4542274;0,04520107;0,099512;( 0.235f, -0.219f );( 0.306f, 1.454f, -0.233f );0,479;0,434;0,04500002;0;0,04500002;0,01916563;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,07572344;0,07572344;1,544962;0,8;0;0,05;0,035;0,45;4;20170201T124913;8;03_Sc_CWIP_Passthrough;0,01464361;False;0,4542274
583;45,687233;CWIP;WIP;0;0,003165748;0,4542274;0,1557377;0,155738;0,4542274;0,4542274;0,4542274;0,05660173;0,124611;( 0.235f, -0.219f );( 0.307f, 1.452f, -0.233f );0,479;0,433;0,046;0;0,046;0,0192789;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,1274451;0,1274451;1,543827;0,8;0;0,05;0,035;0,45;4;20170201T124914;8;03_Sc_CWIP_Passthrough;0,007800238;False;0,4542274
584;45,758909;CWIP;WIP;0,03199188;0,005834519;0,4542274;0,1557377;0,155738;0,4542274;0,4542274;0,4542274;0,04235261;0,093241;( 0.235f, -0.220f );( 0.307f, 1.449f, -0.234f );0,478;0,432;0,04599997;0;0,04599997;0,01933923;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,06908172;0,06908172;1,541488;0,8;0;0,05;0,035;0,45;4;20170201T124914;8;03_Sc_CWIP_Passthrough;0,01046287;False;0,4542274
586;45,893188;CWIP;WIP;0,02946035;0,00512131;0,4542274;0,1557377;0,1557379;0,4542274;0,4542274;0,4542274;0,04425038;0,097419;( 0.235f, -0.221f );( 0.308f, 1.446f, -0.235f );0,478;0,429;0,04899999;0;0,04899999;0,02008503;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,07119;0,07119;1,537731;0,8;0;0,05;0,035;0,45;4;20170201T124914;8;03_Sc_CWIP_Passthrough;0,008777478;False;0,4542274
587;45,960907;CWIP;WIP;0,04372828;0,008283701;0,4542274;0,1557377;0,1557378;0,4542274;0,4542274;0,4542274;0,04473549;0,098487;( 0.236f, -0.222f );( 0.308f, 1.445f, -0.236f );0,478;0,428;0,04999998;0;0,04999998;0,02055732;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,07442106;0,07442106;1,536329;0,8;0;0,05;0,035;0,45;4;20170201T124914;8;03_Sc_CWIP_Passthrough;0,0132975;False;0,4542274
588;46,022266;CWIP;WIP;0;0,003220432;0,4542274;0,1557377;0,1557378;0,4542274;0,4542274;0,4542274;0,04211823;0,092725;( 0.236f, -0.222f );( 0.308f, 1.445f, -0.236f );0,478;0,43;0,04799998;0;0,04799998;0,02041455;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,07060092;0,07060092;1,540538;0,8;0;0,05;0,035;0,45;4;20170201T124914;8;03_Sc_CWIP_Passthrough;0,007083206;False;0,4542274
589;46,093017;CWIP;WIP;0,03268942;0,005956158;0,4542274;0,1557377;0,1557378;0,4542274;0,4542274;0,4542274;0,04381205;0,096454;( 0.236f, -0.223f );( 0.308f, 1.445f, -0.237f );0,478;0,431;0,04699999;0;0,04699999;0,02014133;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,07228559;0,07228559;1,542998;0,8;0;0,05;0,035;0,45;4;20170201T124914;8;03_Sc_CWIP_Passthrough;0,01021846;False;0,4542274
590;46,159343;CWIP;WIP;0;0,002315559;0,4542274;0,1557377;0,1557378;0,4542274;0,4542274;0,4542274;0,04371575;0,096242;( 0.236f, -0.223f );( 0.307f, 1.445f, -0.237f );0,477;0,434;0,04300001;0;0,04300001;0,01920711;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,07236154;0,07236154;1,542415;0,8;0;0,05;0,035;0,45;4;20170201T124914;8;03_Sc_CWIP_Passthrough;0,005443086;False;0,4542274
591;46,243107;CWIP;WIP;0;0,0009002138;0,4542274;0,1557377;0,1557378;0,4542274;0,4542274;0,4542274;0,05121822;0,112759;( 0.236f, -0.223f );( 0.306f, 1.446f, -0.237f );0,477;0,44;0,037;0;0,037;0,01752645;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,1142527;0,1142527;1,542187;0,8;0;0,05;0,035;0,45;4;20170201T124914;8;03_Sc_CWIP_Passthrough;0,002899379;False;0,4542274
592;46,273547;CWIP;WIP;0;0,0003499737;0,4542274;0,1557377;0,1557378;0,4542274;0,4542274;0,4542274;0,0255512;0,056252;( 0.236f, -0.223f );( 0.306f, 1.447f, -0.237f );0,477;0,44;0,037;0;0,037;0,01663121;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,02555075;0,02555075;1,545938;0,8;0;0,05;0,035;0,45;4;20170201T124914;8;03_Sc_CWIP_Passthrough;0,001544418;False;0,4542274
593;46,378851;CWIP;WIP;0,03202261;0,004744261;0,4542274;0,1557377;0,1557378;0,4542274;0,4542274;0,4542274;0,05906364;0,130031;( 0.235f, -0.223f );( 0.305f, 1.448f, -0.237f );0,478;0,44;0,03799999;0;0,03799999;0,0163515;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;1;0;1;0,01077095;0;0,1303198;0,1303198;1,544678;0,8;0;0,05;0,035;0,45;4;20170201T124914;8;03_Sc_CWIP_Passthrough;0,007136625;False;0,4542274
594;46,410809;CWIP;Estacionario;0;0,002527134;0,4542274;0,01823177;0,1185897;0,4542274;0,4542274;0,4542274;0,0282752;0,062249;( 0.235f, -0.223f );( 0.305f, 1.448f, -0.237f );0,478;0,443;0,035;0;0,035;0,015611;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;2;1;1;5,314563;0,1303198;0;0,02827541;1,543175;0,8;0;0,05;0,035;0,45;4;20170201T124914;8;03_Sc_CWIP_Passthrough;0,00380148;False;0
595;46,494562;CWIP;Estacionario;0;0,001346134;0,4542274;0,01823177;0,09147735;0,4542274;0,4542274;0,4542274;0,0282752;0,062249;( 0.235f, -0.223f );( 0.305f, 1.449f, -0.236f );0,477;0,448;0,02899998;0;0,02899998;0,01403352;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;2;1;1;0;0,1303198;0;0;1,549508;0,8;0;0,05;0,035;0,45;4;20170201T124914;8;03_Sc_CWIP_Passthrough;0,002024942;False;0
596;46,545195;CWIP;Estacionario;0;0,0007170477;0,4542274;0,01823177;0,07168961;0,4542274;0,4542274;0,4542274;0,0282752;0,062249;( 0.235f, -0.223f );( 0.306f, 1.451f, -0.236f );0,478;0,451;0,02699998;0;0,02699998;0,0127989;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;2;1;1;0;0,1303198;0;0;1,549533;0,8;0;0,05;0,035;0,45;4;20170201T124914;8;03_Sc_CWIP_Passthrough;0,00107863;False;0
597;46,647338;CWIP;Estacionario;0,1032782;0,02074551;0,4542274;0,01823177;0,05724764;0,4542274;0,4542274;0,4542274;0,0282752;0,062249;( 0.237f, -0.226f );( 0.309f, 1.452f, -0.237f );0,48;0,453;0,02699998;0;0,02699998;0,01214125;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;2;1;1;0;0,1303198;0;0;1,557045;0,8;0;0,05;0,035;0,45;4;20170201T124915;8;03_Sc_CWIP_Passthrough;0,02093811;False;0
598;46,728958;CWIP;Estacionario;0,3103279;0,07223847;0,4542274;0,01823177;0,04670726;0,4542274;0,4542274;0,4542274;0,0282752;0,062249;( 0.241f, -0.234f );( 0.315f, 1.452f, -0.241f );0,481;0,459;0,02200001;0;0,02200001;0,01080509;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;2;1;1;0,003605687;0,1303198;0;0,003605687;1,550576;0,8;0;0,05;0,035;0,45;4;20170201T124915;8;03_Sc_CWIP_Passthrough;0,07234106;False;0
599;46,859828;CWIP;Estacionario;0,5144528;0,139915;0,4542274;0,01823177;0,03901443;0,4542274;0,4542274;0,4542274;0,0282752;0,062249;( 0.247f, -0.246f );( 0.326f, 1.452f, -0.250f );0,481;0,467;0,014;0;0,014;0,008515972;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;2;1;1;0,008944264;0,1303198;0;0,008944264;1,549411;0,8;0;0,05;0,035;0,45;4;20170201T124915;8;03_Sc_CWIP_Passthrough;0,1399697;False;0
600;46,900692;CWIP;Estacionario;0,4255697;0,1584392;0,4542274;0,01823177;0,03339987;0,4542274;0,4542274;0,4542274;0,0282752;0,062249;( 0.255f, -0.259f );( 0.338f, 1.453f, -0.262f );0,482;0,478;0,004000008;0;0,004000008;0,005324909;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;2;1;1;0,01341693;0,1303198;0;0,01341693;1,547665;0,8;0;0,05;0,035;0,45;4;20170201T124915;8;03_Sc_CWIP_Passthrough;0,1584683;False;0
601;46,947797;CWIP;Estacionario;0,7180679;0,2259789;0,4542274;0,01823177;0,02930211;0,4542274;0,4542274;0,4542274;0,0282752;0,062249;( 0.265f, -0.286f );( 0.358f, 1.453f, -0.285f );0,482;0,486;0;0,004000008;0,004000008;0,01847479;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;2;1;1;0,01526404;0,1303198;0;0,01526404;1,547994;0,8;0;0,05;0,035;0,45;4;20170201T124915;8;03_Sc_CWIP_Passthrough;0,2259944;False;0
602;47,014145;CWIP;Estacionario;1,474931;0,4111875;0,4542274;0,01823177;0,02631139;0,4542274;0,4542274;0,4542274;0,0282752;0,062249;( 0.281f, -0.322f );( 0.382f, 1.453f, -0.316f );0,482;0,493;0;0,01100001;0,01100001;0,01200989;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;2;1;1;0,02879223;0,1303198;0;0,02879223;1,545685;0,8;0;0,05;0,035;0,45;4;20170201T124915;8;03_Sc_CWIP_Passthrough;0,4111958;False;0
603;47,098692;CWIP;Estacionario;1,457305;0,5063675;0,4542274;0,01823177;0,02412863;0,4542274;0,4542274;0,4542274;0,0282752;0,062249;( 0.299f, -0.362f );( 0.407f, 1.454f, -0.353f );0,487;0,498;0;0,01100001;0,01100001;0,008566225;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;2;1;1;0,03939536;0,1303198;0;0,03939536;1,537457;0,8;0;0,05;0,035;0,45;4;20170201T124915;8;03_Sc_CWIP_Passthrough;0,5063719;False;0
604;47,13159;CWIP;Estacionario;1,169476;0,5003155;0,4542274;0,01823177;0,02253556;0,4542274;0,4542274;0,4542274;0,0282752;0,062249;( 0.312f, -0.391f );( 0.425f, 1.455f, -0.379f );0,49;0,5;0;0,00999999;0,00999999;0,006534704;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;2;1;1;0,04386305;0,1303198;0;0,04386305;1,532061;0,8;0;0,05;0,035;0,45;4;20170201T124915;8;03_Sc_CWIP_Passthrough;0,5003179;False;0
605;47,216149;CWIP;Direct;2,844486;1,133608;0;0,01823177;0,02253556;0,4542274;0,4542274;0;0;0,062249;( 0.333f, -0.435f );( 0.451f, 1.456f, -0.422f );0,493;0,501;0;0;0;0,004769313;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1303198;0,1303198;0,03178093;1,526199;0,8;0;0,05;0,035;0,45;4;20170201T124915;8;03_Sc_CWIP_Passthrough;1,133609;False;0
606;47,39618;CWIP;Direct;3,465681;1,763632;0;0,01823177;0,02253556;0,4542274;0,4542274;0;0;0,062249;( 0.374f, -0.514f );( 0.501f, 1.459f, -0.502f );0,5;0,469;0;0;0;0,003480854;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1303198;0,1303198;0,04875437;1,523054;0,8;0;0,05;0,035;0,45;4;20170201T124915;8;03_Sc_CWIP_Passthrough;1,763633;False;0
607;47,466384;CWIP;Direct;0;1,287176;0;0,01823177;0,02253556;0,4542274;0,4542274;0;0;0,062249;( 0.374f, -0.514f );( 0.501f, 1.459f, -0.502f );0,5;0,469;0;0;0;0,002540479;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1303198;0,1303198;0,08900556;1,523054;0,8;0;0,05;0,035;0,45;4;20170201T124915;8;03_Sc_CWIP_Passthrough;1,287177;False;0
608;47,533113;CWIP;Direct;2,072909;1,499446;0;0,01823177;0,02253556;0,4542274;0,4542274;0;0;0,062249;( 0.407f, -0.567f );( 0.537f, 1.460f, -0.559f );0,495;0,444;0;0;0;0,001854153;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1303198;0,1303198;0;1,529896;0,8;0;0,05;0,035;0,45;4;20170201T124915;8;03_Sc_CWIP_Passthrough;1,499447;False;0
609;47,583455;CWIP;Direct;1,26089;1,434999;0;0,01823177;0,02253556;0,4542274;0,4542274;0;0;0,062249;( 0.420f, -0.583f );( 0.550f, 1.461f, -0.577f );0,492;0,436;0;0;0;0,001353242;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1303198;0,1303198;0,06243394;1,537592;0,8;0;0,05;0,035;0,45;4;20170201T124915;8;03_Sc_CWIP_Passthrough;1,434999;False;0
610;47,667075;CWIP;Direct;0,8888;1,28744;0;0,01823177;0,02253556;0,4542274;0,4542274;0;0;0,062249;( 0.431f, -0.593f );( 0.557f, 1.462f, -0.587f );0,491;0,432;0;0;0;0,0009876554;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1303198;0,1303198;0,02061556;1,538336;0,8;0;0,05;0,035;0,45;4;20170201T124916;8;03_Sc_CWIP_Passthrough;1,28744;False;0
611;47,735216;CWIP;Direct;0,1855531;0,9897583;0;0,01823177;0,02253556;0,4542274;0,4542274;0;0;0,062249;( 0.437f, -0.595f );( 0.560f, 1.462f, -0.590f );0,491;0,431;0;0;0;0,0007208341;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1303198;0,1303198;0,01486618;1,539061;0,8;0;0,05;0,035;0,45;4;20170201T124916;8;03_Sc_CWIP_Passthrough;0,9897585;False;0
612;47,801518;CWIP;WIP;0,2054984;0,4143578;0,5245572;0,45;0,1380177;0,5245572;0,4732274;0,5245572;0,03265316;0,062249;( 0.443f, -0.594f );( 0.559f, 1.464f, -0.589f );0,49;0,432;0,058;0;0,058;0,02970297;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;0;0;0;0,01486618;0;0,4495783;0,006324625;1,542285;0,8;0;0,05;0,035;0,45;4;20170201T124916;8;03_Sc_CWIP_Passthrough;0,5677351;False;0,5245572
613;47,898474;CWIP;WIP;0,6726231;0,2578824;0,353753;0,08247439;0,1230123;0,353753;0,4409507;0,353753;0,04451027;0,125823;( 0.449f, -0.580f );( 0.553f, 1.467f, -0.574f );0,487;0,437;0,04999998;0;0,04999998;0,02568053;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,01486618;0;0,149347;0,149347;1,546836;0,8;0;0,05;0,035;0,45;4;20170201T124916;8;03_Sc_CWIP_Passthrough;0,4350389;False;0,353753
