Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Num Embates (Indicadores de Obstaculos);Raio Embate;Raio Perigo;Raio Aviso;Raio Pre-Aviso;Indicator (Indicator Limit 0) Distance;Indicator (Indicator Limit 0) State;Indicator (Indicator Limit 0) Count Embate;Indicator (Indicator Limit 1) Distance;Indicator (Indicator Limit 1) State;Indicator (Indicator Limit 1) Count Embate;Indicator (Indicator Limit 2) Distance;Indicator (Indicator Limit 2) State;Indicator (Indicator Limit 2) Count Embate;Indicator (Indicator Limit 3) Distance;Indicator (Indicator Limit 3) State;Indicator (Indicator Limit 3) Count Embate;Indicator (Indicator Obstacle 4) Distance;Indicator (Indicator Obstacle 4) State;Indicator (Indicator Obstacle 4) Count Embate;Indicator (Indicator Obstacle 5) Distance;Indicator (Indicator Obstacle 5) State;Indicator (Indicator Obstacle 5) Count Embate;Total Embate (via dist indicadores);Id;Iniciado;Extra (*)
306;2;01_Sc_CWIP_AVR_Inicio;AVR;27,030707;0,100772;20170324T132959;60,00002;0;Estacionario;(-0.053,1.650,-0.025);(-0.053,1.650,-0.025);(-0.072,1.059,-0.015);(1.975,0.756,-0.764);(1.986,0.730,-0.756);(20.266,0.500,-20.000);0;0;0;0;0,01360141;0;0;0,01360141;28,4932;0;0;28,4932;0,1599046;0,2271975;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4839998;Warning;0;3,484;Normal;0;2,306;Normal;0;0,694;Warning;0;2,850805;Normal;0;2,385531;Normal;0;0;1;False;NULL
307;2;01_Sc_CWIP_AVR_Inicio;AVR;27,063771;0,033064;20170324T132959;60,00002;0;Estacionario;(-0.064,1.650,-0.033);(-0.053,1.650,-0.025);(-0.083,1.085,-0.018);(1.973,0.759,-0.767);(1.975,0.756,-0.764);(20.266,0.500,-20.000);0,01360276;0;0;0,01360276;0,003605554;0;0;0,003605554;28,49544;0;0;28,49544;0,1173186;0,2669639;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4839998;Warning;0;3,484;Normal;0;2,306;Normal;0;0,694;Warning;0;2,850805;Normal;0;2,385531;Normal;0;0;1;False;NULL
308;2;01_Sc_CWIP_AVR_Inicio;AVR;27,164453;0,100682;20170324T132959;60,00002;0;Estacionario;(-0.066,1.650,-0.036);(-0.064,1.650,-0.033);(-0.077,1.089,-0.019);(1.973,0.759,-0.767);(1.973,0.759,-0.767);(20.266,0.500,-20.000);0,003607076;0;0;0,003607076;0;0;0;0;28,49477;0;0;28,49477;0,06249231;0,1647204;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,471;Warning;0;3,471;Normal;0;2,317;Normal;0;0,683;Warning;0;2,845255;Normal;0;2,372199;Normal;0;0;1;False;NULL
309;2;01_Sc_CWIP_AVR_Inicio;AVR;27,231312;0,066859;20170324T132959;60,00002;0;Estacionario;(-0.066,1.650,-0.036);(-0.066,1.650,-0.036);(-0.077,1.089,-0.019);(1.988,0.719,-0.760);(1.973,0.759,-0.767);(20.266,0.500,-20.000);0;0;0;0;0,01655295;0;0;0,01655295;28,49477;0;0;28,49477;0,1392959;0,1647204;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,471;Warning;0;3,471;Normal;0;2,317;Normal;0;0,683;Warning;0;2,845255;Normal;0;2,372199;Normal;0;0;1;False;NULL
313;2;01_Sc_CWIP_AVR_Inicio;AVR;27,633012;0,100195;20170324T132959;60,00002;0;Estacionario;(-0.022,1.650,-0.014);(-0.050,1.650,-0.030);(-0.028,0.976,-0.006);(2.017,0.645,-0.745);(2.017,0.645,-0.745);(20.266,0.500,-20.000);0,03224891;0;0;0,03224891;0;0;0;0;28,47882;0;0;28,47882;0,1277948;0,1647204;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5149999;Warning;0;3,515;Normal;0;2,295;Normal;0;0,705;Warning;0;2,87198;Normal;0;2,41689;Normal;0;0;1;False;NULL
314;2;01_Sc_CWIP_AVR_Inicio;AVR;27,666819;0,033807;20170324T132959;60,00002;0;Estacionario;(-0.022,1.650,-0.014);(-0.022,1.650,-0.014);(-0.028,0.976,-0.006);(2.013,0.656,-0.748);(2.017,0.645,-0.745);(20.266,0.500,-20.000);0;0;0;0;0,004999971;0;0;0,004999971;28,47882;0;0;28,47882;0,1006672;0,1647204;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5149999;Warning;0;3,515;Normal;0;2,295;Normal;0;0,705;Warning;0;2,87198;Normal;0;2,41689;Normal;0;0;1;False;NULL
315;2;01_Sc_CWIP_AVR_Inicio;AVR;27,705097;0,038278;20170324T132959;60,00002;0;Estacionario;(-0.026,1.650,-0.017);(-0.022,1.650,-0.014);(-0.030,0.986,-0.004);(2.009,0.666,-0.751);(2.013,0.656,-0.748);(20.266,0.500,-20.000);0,005001307;0;0;0,005001307;0,004999936;0;0;0,004999936;28,47956;0;0;28,47956;0,08326142;0,1647204;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5149999;Warning;0;3,515;Normal;0;2,295;Normal;0;0,705;Warning;0;2,87198;Normal;0;2,41689;Normal;0;0;1;False;NULL
316;2;01_Sc_CWIP_AVR_Inicio;AVR;27,73369;0,028593;20170324T132959;60,00002;0;Estacionario;(-0.030,1.650,-0.020);(-0.026,1.650,-0.017);(-0.031,0.997,-0.005);(2.006,0.677,-0.753);(2.009,0.666,-0.751);(20.266,0.500,-20.000);0,004998219;0;0;0,004998219;0,003605587;0;0;0,003605587;28,48031;0;0;28,48031;0,07443015;0,1647204;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5109999;Warning;0;3,511;Normal;0;2,298;Normal;0;0,702;Warning;0;2,870033;Normal;0;2,412786;Normal;0;0;1;False;NULL
317;2;01_Sc_CWIP_AVR_Inicio;AVR;27,766471;0,032781;20170324T132959;60,00002;0;Estacionario;(-0.033,1.650,-0.022);(-0.030,1.650,-0.020);(-0.034,1.008,-0.005);(2.009,0.669,-0.751);(2.006,0.677,-0.753);(20.266,0.500,-20.000);0,003607373;0;0;0,003607373;0,003605587;0;0;0,003605587;28,48105;0;0;28,48105;0,08911939;0,1647204;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5039999;Warning;0;3,504;Normal;0;2,303;Normal;0;0,697;Warning;0;2,866515;Normal;0;2,405619;Normal;0;0;1;False;NULL
318;2;01_Sc_CWIP_AVR_Inicio;AVR;27,833465;0,066994;20170324T132959;60,00002;0;Estacionario;(-0.030,1.650,-0.020);(-0.033,1.650,-0.022);(-0.030,0.999,-0.004);(2.007,0.675,-0.752);(2.009,0.669,-0.751);(20.266,0.500,-20.000);0,003607373;0;0;0,003607373;0,002236146;0;0;0,002236146;28,48031;0;0;28,48031;0,0772804;0,1647204;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,507;Warning;0;3,507;Normal;0;2,301;Normal;0;0,699;Warning;0;2,868093;Normal;0;2,408685;Normal;0;0;1;False;NULL
319;2;01_Sc_CWIP_AVR_Inicio;AVR;27,883699;0,050234;20170324T132959;60,00002;0;Estacionario;(-0.032,1.650,-0.021);(-0.030,1.650,-0.020);(-0.040,1.004,-0.003);(2.003,0.686,-0.755);(2.007,0.675,-0.752);(20.266,0.500,-20.000);0,00223508;0;0;0,00223508;0,004999971;0;0;0,004999971;28,48103;0;0;28,48103;0,1095844;0,1647204;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5049999;Warning;0;3,505;Normal;0;2,302;Normal;0;0,698;Warning;0;2,866872;Normal;0;2,406652;Normal;0;0;1;False;NULL
320;2;01_Sc_CWIP_AVR_Inicio;AVR;27,967419;0,08372;20170324T133000;60,00002;0;Estacionario;(-0.036,1.650,-0.024);(-0.032,1.650,-0.021);(-0.043,1.013,0.006);(1.998,0.702,-0.758);(2.003,0.686,-0.755);(20.266,0.500,-20.000);0,005001307;0;0;0,005001307;0,005830958;0;0;0,005830958;28,48178;0;0;28,48178;0,09598871;0,2831982;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5009999;Warning;0;3,501;Normal;0;2,305;Normal;0;0,695;Warning;0;2,86494;Normal;0;2,402555;Normal;0;0;1;False;NULL
321;2;01_Sc_CWIP_AVR_Inicio;AVR;28,071295;0,103876;20170324T133000;60,00002;0;Estacionario;(-0.041,1.650,-0.027);(-0.036,1.650,-0.024);(-0.051,1.029,0.002);(1.993,0.715,-0.761);(1.998,0.702,-0.758);(20.266,0.500,-20.000);0,005831879;0;0;0,005831879;0,005830928;0;0;0,005830928;28,48324;0;0;28,48324;0,08547024;0,1589216;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4959999;Warning;0;3,496;Normal;0;2,308;Normal;0;0,692;Warning;0;2,862154;Normal;0;2,397461;Normal;0;0;1;False;NULL
322;2;01_Sc_CWIP_AVR_Inicio;AVR;28,101614;0,030319;20170324T133000;60,00002;0;Estacionario;(-0.046,1.650,-0.030);(-0.041,1.650,-0.027);(-0.060,1.041,-0.003);(1.990,0.722,-0.763);(1.993,0.715,-0.761);(20.266,0.500,-20.000);0,005828577;0;0;0,005828577;0,003605587;0;0;0,003605587;28,4847;0;0;28,4847;0,07191662;0,1589216;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4959999;Warning;0;3,496;Normal;0;2,308;Normal;0;0,692;Warning;0;2,862154;Normal;0;2,397461;Normal;0;0;1;False;NULL
323;2;01_Sc_CWIP_AVR_Inicio;AVR;28,168888;0,067274;20170324T133000;60,00002;0;Estacionario;(-0.049,1.650,-0.032);(-0.046,1.650,-0.030);(-0.065,1.048,-0.005);(1.998,0.699,-0.758);(1.990,0.722,-0.763);(20.266,0.500,-20.000);0,003607373;0;0;0,003607373;0,009433992;0;0;0,009433992;28,48544;0;0;28,48544;0,1612422;0,1589216;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4879999;Warning;0;3,488;Normal;0;2,313;Normal;0;0,687;Warning;0;2,857814;Normal;0;2,38931;Normal;0;0;1;False;NULL
324;2;01_Sc_CWIP_AVR_Inicio;AVR;28,235369;0,066481;20170324T133000;60,00002;0;Estacionario;(-0.041,1.650,-0.027);(-0.049,1.650,-0.032);(-0.054,1.025,-0.004);(1.994,0.708,-0.760);(1.998,0.699,-0.758);(20.266,0.500,-20.000);0,009433486;0;0;0,009433486;0,004472185;0;0;0,004472185;28,48324;0;0;28,48324;0,1452729;0,1589216;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4959999;Warning;0;3,496;Normal;0;2,308;Normal;0;0,692;Warning;0;2,862154;Normal;0;2,397461;Normal;0;0;1;False;NULL
325;2;01_Sc_CWIP_AVR_Inicio;AVR;28,285694;0,050325;20170324T133000;60,00002;0;Estacionario;(-0.045,1.650,-0.029);(-0.041,1.650,-0.027);(-0.054,1.036,-0.010);(1.999,0.697,-0.758);(1.994,0.708,-0.760);(20.266,0.500,-20.000);0,004470159;0;0;0,004470159;0,005385151;0;0;0,005385151;28,48469;0;0;28,48469;0,1489327;0,1589216;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4919999;Warning;0;3,492;Normal;0;2,31;Normal;0;0,69;Warning;0;2,859727;Normal;0;2,3934;Normal;0;0;1;False;NULL
326;2;01_Sc_CWIP_AVR_Inicio;AVR;28,353493;0,067799;20170324T133000;60,00002;0;Estacionario;(-0.040,1.650,-0.027);(-0.045,1.650,-0.029);(-0.051,1.025,-0.011);(1.995,0.706,-0.760);(1.999,0.697,-0.758);(20.266,0.500,-20.000);0,005386147;0;0;0,005386147;0,004472078;0;0;0,004472078;28,48252;0;0;28,48252;0,1346467;0,1589216;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4969999;Warning;0;3,497;Normal;0;2,308;Normal;0;0,692;Warning;0;2,863015;Normal;0;2,39846;Normal;0;0;1;False;NULL
327;2;01_Sc_CWIP_AVR_Inicio;AVR;28,454173;0,10068;20170324T133000;60,00002;0;Estacionario;(-0.044,1.650,-0.029);(-0.040,1.650,-0.027);(-0.065,1.042,-0.013);(1.993,0.713,-0.761);(1.995,0.706,-0.760);(20.266,0.500,-20.000);0,004473571;0;0;0,004473571;0,002236039;0;0;0,002236039;28,48398;0;0;28,48398;0,08585071;0,1589216;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4929999;Warning;0;3,493;Normal;0;2,31;Normal;0;0,69;Warning;0;2,860587;Normal;0;2,394399;Normal;0;0;1;False;NULL
328;2;01_Sc_CWIP_AVR_Inicio;AVR;28,487595;0,033422;20170324T133000;60,00002;0;Estacionario;(-0.046,1.650,-0.030);(-0.044,1.650,-0.029);(-0.067,1.051,-0.015);(1.990,0.721,-0.763);(1.993,0.713,-0.761);(20.266,0.500,-20.000);0,002238492;0;0;0,002238492;0,003605587;0;0;0,003605587;28,4847;0;0;28,4847;0,0740922;0,1589216;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4929999;Warning;0;3,493;Normal;0;2,31;Normal;0;0,69;Warning;0;2,860587;Normal;0;2,394399;Normal;0;0;1;False;NULL
329;2;01_Sc_CWIP_AVR_Inicio;AVR;28,555211;0,067616;20170324T133000;60,00002;0;Estacionario;(-0.049,1.650,-0.032);(-0.046,1.650,-0.030);(-0.067,1.058,-0.013);(1.988,0.725,-0.765);(1.990,0.721,-0.763);(20.266,0.500,-20.000);0,003604199;0;0;0,003604199;0,002828391;0;0;0,002828391;28,48544;0;0;28,48544;0,05739;0,1589216;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4879999;Warning;0;3,488;Normal;0;2,313;Normal;0;0,687;Warning;0;2,857814;Normal;0;2,38931;Normal;0;0;1;False;NULL
330;2;01_Sc_CWIP_AVR_Inicio;AVR;28,62151;0,066299;20170324T133000;60,00002;0;Estacionario;(-0.051,1.650,-0.034);(-0.049,1.650,-0.032);(-0.067,1.062,-0.011);(1.993,0.711,-0.762);(1.988,0.725,-0.765);(20.266,0.500,-20.000);0,002827632;0;0;0,002827632;0,005830928;0;0;0,005830928;28,48546;0;0;28,48546;0,06813195;0,1589216;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4859999;Warning;0;3,486;Normal;0;2,315;Normal;0;0,685;Warning;0;2,857115;Normal;0;2,387251;Normal;0;0;1;False;NULL
331;2;01_Sc_CWIP_AVR_Inicio;AVR;28,722132;0,100622;20170324T133000;60,00002;0;Estacionario;(-0.046,1.650,-0.031);(-0.051,1.650,-0.034);(-0.056,1.046,-0.013);(1.990,0.717,-0.764);(1.993,0.711,-0.762);(20.266,0.500,-20.000);0,005828577;0;0;0,005828577;0,003605554;0;0;0,003605554;28,484;0;0;28,484;0,05978471;0,1589216;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,312;Normal;0;0,688;Warning;0;2,859885;Normal;0;2,392339;Normal;0;0;1;False;NULL
332;2;01_Sc_CWIP_AVR_Inicio;AVR;28,789777;0,067645;20170324T133000;60,00002;0;Estacionario;(-0.049,1.650,-0.033);(-0.046,1.650,-0.031);(-0.055,1.051,-0.018);(1.987,0.721,-0.767);(1.990,0.717,-0.764);(20.266,0.500,-20.000);0,003604166;0;0;0,003604166;0,00424267;0;0;0,00424267;28,48474;0;0;28,48474;0,05975433;0,1589216;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4879999;Warning;0;3,488;Normal;0;2,314;Normal;0;0,686;Warning;0;2,858324;Normal;0;2,38928;Normal;0;0;1;False;NULL
333;2;01_Sc_CWIP_AVR_Inicio;AVR;28,823269;0,033492;20170324T133000;60,00002;0;Estacionario;(-0.052,1.650,-0.036);(-0.049,1.650,-0.033);(-0.054,1.050,-0.006);(1.986,0.724,-0.768);(1.987,0.721,-0.767);(20.266,0.500,-20.000);0,004241491;0;0;0,004241491;0,001414238;0;0;0,001414238;28,48478;0;0;28,48478;0,04165046;0,1589216;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4879999;Warning;0;3,488;Normal;0;2,314;Normal;0;0,686;Warning;0;2,858324;Normal;0;2,38928;Normal;0;0;1;False;NULL
334;2;01_Sc_CWIP_AVR_Inicio;AVR;28,890574;0,067305;20170324T133000;60,00002;0;Estacionario;(-0.053,1.650,-0.037);(-0.052,1.650,-0.036);(-0.060,1.053,-0.007);(1.984,0.726,-0.769);(1.986,0.724,-0.768);(20.266,0.500,-20.000);0,001416515;0;0;0,001416515;0,002236039;0;0;0,002236039;28,48479;0;0;28,48479;0,03802295;0,1589216;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4839998;Warning;0;3,484;Normal;0;2,318;Normal;0;0,682;Warning;0;2,85693;Normal;0;2,385165;Normal;0;0;1;False;NULL
335;2;01_Sc_CWIP_AVR_Inicio;AVR;28,95664;0,066066;20170324T133001;60,00002;0;Estacionario;(-0.055,1.650,-0.038);(-0.053,1.650,-0.037);(-0.067,1.058,-0.008);(1.982,0.730,-0.769);(1.984,0.726,-0.769);(20.266,0.500,-20.000);0,00223508;0;0;0,00223508;0,001999974;0;0;0,001999974;28,48551;0;0;28,48551;0,0329551;0,2290058;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4819999;Warning;0;3,482;Normal;0;2,319;Normal;0;0,681;Warning;0;2,855724;Normal;0;2,383138;Normal;0;0;1;False;NULL
336;2;01_Sc_CWIP_AVR_Inicio;AVR;29,024322;0,067682;20170324T133001;60,00002;0;Estacionario;(-0.057,1.650,-0.038);(-0.055,1.650,-0.038);(-0.073,1.062,-0.007);(1.981,0.732,-0.769);(1.982,0.730,-0.769);(20.266,0.500,-20.000);0,001998901;0;0;0,001998901;0,001000047;0;0;0,001000047;28,48694;0;0;28,48694;0,02387072;0,2290058;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4799999;Warning;0;3,48;Normal;0;2,319;Normal;0;0,681;Warning;0;2,854007;Normal;0;2,381138;Normal;0;0;1;False;NULL
337;2;01_Sc_CWIP_AVR_Inicio;AVR;29,124359;0,100037;20170324T133001;60,00002;0;Estacionario;(-0.058,1.650,-0.038);(-0.057,1.650,-0.038);(-0.076,1.064,-0.008);(1.981,0.733,-0.771);(1.981,0.732,-0.769);(20.266,0.500,-20.000);0,0009994507;0;0;0,0009994507;0,002000034;0;0;0,002000034;28,48765;0;0;28,48765;0,02737785;0,143198;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4789999;Warning;0;3,479;Normal;0;2,319;Normal;0;0,681;Warning;0;2,853148;Normal;0;2,380139;Normal;0;0;1;False;NULL
338;2;01_Sc_CWIP_AVR_Inicio;AVR;29,191284;0,066925;20170324T133001;60,00002;0;Estacionario;(-0.058,1.650,-0.040);(-0.058,1.650,-0.038);(-0.075,1.063,-0.009);(1.982,0.733,-0.771);(1.981,0.733,-0.771);(20.266,0.500,-20.000);0,002000038;0;0;0,002000038;0,001000047;0;0;0,001000047;28,48625;0;0;28,48625;0,02103631;0,143198;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4789999;Warning;0;3,479;Normal;0;2,321;Normal;0;0,679;Warning;0;2,854174;Normal;0;2,380083;Normal;0;0;1;False;NULL
340;2;01_Sc_CWIP_AVR_Inicio;AVR;29,363299;0,071491;20170324T133001;60,00002;0;Estacionario;(-0.048,1.650,-0.035);(-0.057,1.650,-0.040);(-0.058,1.038,-0.009);(1.995,0.701,-0.761);(1.991,0.711,-0.766);(20.266,0.500,-20.000);0,010298;0;0;0,010298;0,006403089;0;0;0,006403089;28,48262;0;0;28,48262;0,07754965;0,143198;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,489;Warning;0;3,489;Normal;0;2,316;Normal;0;0,684;Warning;0;2,860205;Normal;0;2,390221;Normal;0;0;1;False;NULL
342;2;01_Sc_CWIP_AVR_Inicio;AVR;29,493046;0,100603;20170324T133001;60,00002;0;Estacionario;(-0.045,1.650,-0.029);(-0.044,1.650,-0.030);(-0.051,1.032,-0.001);(2.001,0.688,-0.754);(1.994,0.704,-0.760);(20.266,0.500,-20.000);0,001411122;0;0;0,001411122;0,00921951;0;0;0,00921951;28,48469;0;0;28,48469;0,08701093;0,143198;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4919999;Warning;0;3,492;Normal;0;2,31;Normal;0;0,69;Warning;0;2,859727;Normal;0;2,3934;Normal;0;0;1;False;NULL
343;2;01_Sc_CWIP_AVR_Inicio;AVR;29,560354;0,067308;20170324T133001;60,00002;0;Estacionario;(-0.038,1.650,-0.023);(-0.045,1.650,-0.029);(-0.049,1.022,-0.001);(1.999,0.696,-0.754);(2.001,0.688,-0.754);(20.266,0.500,-20.000);0,00921951;0;0;0,00921951;0,001999974;0;0;0,001999974;28,48391;0;0;28,48391;0,05908285;0,143198;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4989998;Warning;0;3,499;Normal;0;2,304;Normal;0;0,696;Warning;0;2,86271;Normal;0;2,400589;Normal;0;0;1;False;NULL
344;2;01_Sc_CWIP_AVR_Inicio;AVR;29,660506;0,100152;20170324T133001;60,00002;0;Estacionario;(-0.040,1.650,-0.023);(-0.038,1.650,-0.023);(-0.054,1.036,-0.001);(2.009,0.669,-0.748);(1.999,0.696,-0.754);(20.266,0.500,-20.000);0,002002716;0;0;0,002002716;0,01166199;0;0;0,01166199;28,48533;0;0;28,48533;0,1058986;0,143198;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4969999;Warning;0;3,497;Normal;0;2,304;Normal;0;0,696;Warning;0;2,860986;Normal;0;2,39859;Normal;0;0;1;False;NULL
345;2;01_Sc_CWIP_AVR_Inicio;AVR;29,694686;0,03418;20170324T133001;60,00002;0;Estacionario;(-0.030,1.650,-0.017);(-0.040,1.650,-0.023);(-0.044,1.006,-0.002);(2.017,0.649,-0.743);(2.009,0.669,-0.748);(20.266,0.500,-20.000);0,01166373;0;0;0,01166373;0,009433923;0;0;0,009433923;28,48241;0;0;28,48241;0,120009;0,143198;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4969999;Warning;0;3,497;Normal;0;2,304;Normal;0;0,696;Warning;0;2,860986;Normal;0;2,39859;Normal;0;0;1;False;NULL
346;2;01_Sc_CWIP_AVR_Inicio;AVR;29,762595;0,067909;20170324T133001;60,00002;0;Estacionario;(-0.022,1.650,-0.012);(-0.030,1.650,-0.017);(-0.030,0.984,-0.001);(2.024,0.630,-0.738);(2.017,0.649,-0.743);(20.266,0.500,-20.000);0,009433518;0;0;0,009433518;0,008602298;0;0;0,008602298;28,48022;0;0;28,48022;0,1167331;0,143198;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5149999;Warning;0;3,515;Normal;0;2,293;Normal;0;0,707;Warning;0;2,870975;Normal;0;2,416963;Normal;0;0;1;False;NULL
347;2;01_Sc_CWIP_AVR_Inicio;AVR;29,827597;0,065002;20170324T133001;60,00002;0;Estacionario;(-0.015,1.650,-0.007);(-0.022,1.650,-0.012);(-0.021,0.963,0.001);(2.026,0.624,-0.738);(2.024,0.630,-0.738);(20.266,0.500,-20.000);0,008599194;0;0;0,008599194;0,002000093;0;0;0,002000093;28,47875;0;0;28,47875;0,07487889;0,143198;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5219998;Warning;0;3,522;Normal;0;2,288;Normal;0;0,712;Warning;0;2,874526;Normal;0;2,424145;Normal;0;0;1;False;NULL
349;2;01_Sc_CWIP_AVR_Inicio;AVR;29,995673;0,100337;20170324T133002;60,00002;0;Estacionario;(-0.015,1.650,-0.010);(-0.013,1.650,-0.007);(-0.018,0.959,0.002);(2.031,0.608,-0.736);(2.024,0.627,-0.741);(20.266,0.500,-20.000);0,003604959;0;0;0,003604959;0,008602298;0;0;0,008602298;28,47664;0;0;28,47664;0,08897943;0,143198;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5219998;Warning;0;3,522;Normal;0;2,291;Normal;0;0,709;Warning;0;2,876028;Normal;0;2,424032;Normal;0;0;1;False;NULL
350;2;01_Sc_CWIP_AVR_Inicio;AVR;30,062967;0,067294;20170324T133002;60,00002;0;Estacionario;(-0.008,1.650,-0.005);(-0.015,1.650,-0.010);(-0.009,0.938,0.004);(2.019,0.640,-0.747);(2.031,0.608,-0.736);(20.266,0.500,-20.000);0,008602298;0;0;0,008602298;0,01627869;0;0;0,01627869;28,47517;0;0;28,47517;0,151133;0;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5289998;Warning;0;3,529;Normal;0;2,286;Normal;0;0,714;Warning;0;2,879591;Normal;0;2,431217;Normal;0;0;1;False;NULL
351;2;01_Sc_CWIP_AVR_Inicio;AVR;30,12996;0,066993;20170324T133002;60,00002;0;Estacionario;(-0.020,1.650,-0.016);(-0.008,1.650,-0.005);(-0.023,0.969,0.001);(2.012,0.656,-0.752);(2.019,0.640,-0.747);(20.266,0.500,-20.000);0,01627957;0;0;0,01627957;0,008602298;0;0;0,008602298;28,47599;0;0;28,47599;0,1349268;0;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,517;Warning;0;3,517;Normal;0;2,297;Normal;0;0,703;Warning;0;2,874714;Normal;0;2,418818;Normal;0;0;1;False;NULL
352;2;01_Sc_CWIP_AVR_Inicio;AVR;30,163603;0,033643;20170324T133002;60,00002;0;Estacionario;(-0.027,1.650,-0.021);(-0.020,1.650,-0.016);(-0.033,0.982,0.007);(2.003,0.680,-0.758);(2.012,0.656,-0.752);(20.266,0.500,-20.000);0,008602298;0;0;0,008602298;0,01081673;0;0;0,01081673;28,47747;0;0;28,47747;0,147064;0,25;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,517;Warning;0;3,517;Normal;0;2,297;Normal;0;0,703;Warning;0;2,874714;Normal;0;2,418818;Normal;0;0;1;False;NULL
